1.871761,-0.36766696,0.40314817,-0.08832634,1.1340324,-0.3520113,1.0744689,1.1892924,-0.84796,-0.11901146
-1.7875878,-0.16120912,-0.2583339,-0.4005961,-0.6994452,0.87658805,-1.181218,-1.8970442,-0.120290816,1.0621655
-0.96589595,0.21511737,-1.4741075,-0.93871874,0.63101906,0.78136855,0.3296068,0.9099432,1.2015514,0.9304402
1.1350881,1.2644781,1.664024,-0.39326137,-1.1038221,1.6812618,0.345385,-1.3753262,-0.032587398,1.143196
-1.3109682,-0.7004203,1.3137574,-0.45568904,0.20089707,2.274612,-1.4777906,-0.2139625,0.48704553,0.44573247
1.672737,1.2628883,2.6641378,-1.4535413,0.5617747,1.3533503,-0.25941426,-1.3369037,1.1010095,0.16082479
-1.6067698,0.42433405,-0.47703758,-0.4802716,1.2999387,-0.83479774,0.48126715,-1.0990804,-0.27999038,-0.18876855
-0.5389646,0.6953897,0.84736454,0.15756986,-0.9230468,0.5699667,-0.41937727,-1.9065442,-0.9053272,1.0769091
-0.56092376,0.51288813,0.7424061,0.23466165,-0.59035766,0.47547022,-0.5385088,-1.6712526,-0.97908086,0.88013667
1.0486994,-0.8601854,0.1641651,-0.9748603,0.71496505,0.13194504,2.1981447,1.4577461,1.0059696,0.1263681
-0.7087701,0.70630497,0.91794515,0.3044935,-0.70965314,0.49586645,-0.44761452,-1.9595739,-1.0211455,1.0932004
-1.0959355,0.59021455,1.0815907,0.28368938,-0.29970285,0.5732595,-0.7126743,-2.439243,-0.5112488,0.63269246
-0.5158099,0.7126496,0.86315846,0.1999196,-0.7080728,0.50364417,-0.65874964,-1.7730964,-1.0034622,0.9213444
-0.35461625,0.43993098,0.55698866,0.8663678,-1.0803992,0.6820062,-0.9781299,-1.3360237,-1.3407633,0.70222646
-0.4747107,0.4885519,0.7557836,0.2371092,-0.59963226,0.46469972,-0.6322716,-1.9329786,-0.8310729,0.8291195
0.047094725,0.50107837,0.049491443,-0.6450861,0.2208863,0.14090337,-0.27503017,-0.3868729,-0.20026317,0.043661144
0.6539157,0.23175544,-0.03854502,-0.10509488,-0.69588625,-0.088746645,-0.4144011,-0.04966829,0.6581711,-0.83560604
-0.40564477,0.50958645,0.35903624,0.23005377,-0.7842422,0.18686508,-0.08403242,-1.9435862,-0.9200656,1.1861197
-0.49664456,0.563389,0.730548,0.24439134,-0.59380776,0.52438205,-0.520752,-1.5658114,-0.88826245,0.9069829
-1.2290847,0.19632633,-0.94886434,1.3531133,-0.29989102,-1.1169119,-0.432766,-1.2879841,-0.3476503,1.7221824
-0.5327174,0.5204394,0.70796734,0.31472734,-0.6060672,0.48013788,-0.47635198,-1.6778313,-0.90724486,0.91997224
1.232864,0.18095718,1.4387866,0.42424595,0.07415674,1.4126898,-1.129368,-1.3763438,-1.6976073,0.27945924
-0.8142979,-0.8872835,-0.28912783,0.5355659,0.8818122,-0.23045391,0.8904016,0.6858989,-1.5864654,0.1233278
0.37083644,-0.9602029,0.9248904,0.5706239,1.8528284,2.2585056,0.4370996,0.54777795,-0.6557869,-0.027032433
-0.6361015,0.5486044,0.78638446,0.054644845,-0.641198,0.7071772,-0.54446936,-1.8071117,-1.0795809,0.97878605
-0.15214606,-0.8454947,-0.066810645,1.214555,-0.51433545,-1.681686,-0.90767616,-0.09599192,-1.1140985,1.6974754
-0.94646627,0.48893905,1.3830779,0.13158886,-0.8325167,1.0032823,-1.0029845,-1.0531744,-1.4675939,0.51426446
-0.4537596,0.57878447,0.65109545,0.2744381,-0.88499856,0.62469256,-0.5868176,-1.9883093,-1.0441109,0.82784975
-0.44643044,0.09065232,-0.08711077,-0.46223652,-0.66791767,-0.67017066,-1.352381,0.11869168,-2.0196178,-0.787238
-1.735596,0.9967089,-2.5363793,-1.153623,1.7209967,0.40762174,-0.31979287,-1.1868088,0.54712224,2.546322
-0.57674485,0.50710887,0.8358485,0.29368055,-0.78061897,0.41700235,-0.52597237,-1.664077,-0.8813546,0.9828577
-0.94683206,0.011481292,0.5109285,0.34179863,-1.2382307,0.0552668,-0.016867181,-1.7346522,-0.80977553,0.8390353
-0.6063502,0.6583146,0.88805944,0.30421934,-0.7561124,0.5576845,-0.55809987,-1.9396325,-1.0495428,1.0380914
0.91295004,-1.5047393,-0.4302607,0.68826497,0.26228303,0.89333016,1.8180503,-0.6377674,-0.5144261,-0.26409307
-0.58712935,-0.26941022,0.6898079,0.7513883,-0.98967415,0.16674824,-0.5093544,-1.8657969,-1.1007415,0.7592866
-0.6020719,0.64675003,0.79891545,0.2689182,-0.5981055,0.5756619,-0.54809326,-1.6659118,-1.0267583,0.9107398
-0.066305496,0.2899389,1.042549,0.03608139,-0.9642824,0.77520704,-0.34950534,-1.8688394,-0.6929338,0.77387524
