-0.92877406,1.1475639,0.13113558,1.3090619,-1.1927569,0.10418963,-0.68886304,-0.63077193,-0.11591404,0.03025014
0.500872,0.29654774,0.5866774,-0.8689911,-2.5603945,0.19060601,-0.16591217,-0.08059166,-2.11413,-0.110017955
-0.80612725,0.48449394,0.4711054,0.30002576,0.47376528,0.81544685,-0.71543425,-1.0524243,-0.72286725,-0.033628076
-0.001039797,0.18469527,0.27409786,0.17479,-0.6559267,0.6318539,-0.43506575,-1.2892067,-0.70535785,0.33982128
-0.22999677,0.4037666,0.008487457,-0.0126767885,-0.7194561,0.433034,0.6665414,-1.4397345,0.25049928,1.3029914
-0.30384776,0.6588065,1.0380498,-0.017636122,0.5278996,1.08256,-2.0197184,-0.56742823,-0.9618204,-0.17567404
-0.79692686,1.2916865,0.3107649,1.3461493,0.23789479,0.4321429,0.28248718,-1.7550048,0.9789637,-0.14230494
0.0036340521,0.21909586,-0.2026177,-0.8503515,-0.89947325,0.97845775,-0.54709893,-1.1571939,-1.8771286,-0.4812558
0.8037139,0.5298758,0.22243176,1.7049501,-0.87677854,1.8534182,-0.26316836,-0.2680708,-0.7271385,0.5768747
-1.102836,-0.5739426,-0.3921046,-1.1355577,-0.68365794,-0.707624,-0.091760434,-0.9288238,-2.2086842,0.18737914
-0.18754224,-0.23651299,1.5332558,0.16350569,-0.7162892,-1.5337219,0.17957114,-0.8064936,-0.5189824,0.989581
0.14733946,1.6149218,0.45514745,-0.08550517,0.52600145,1.1870836,-0.7728397,-0.526297,-0.9687436,0.7722675
-0.32359892,0.6771894,1.3199376,-0.064148344,-0.8561477,0.6203309,-0.46795636,-0.07223766,-0.8521728,0.7610495
-0.19063294,0.47854346,1.7121644,0.84534174,0.28514022,0.22337715,-0.95893186,-0.41158858,-1.4809362,-0.880515
-2.0172143,0.10261435,0.5873998,0.3134578,-1.1703306,-0.04304094,0.44282675,0.41428444,-0.69951105,1.7967213
-0.50953525,-0.22183596,1.086986,0.31030604,-1.6266764,0.2989181,-0.53513914,-0.35778672,-1.0992624,0.020183174
-0.17986767,0.19585074,0.992753,0.08460964,-0.5196935,0.23639883,-0.7994801,-0.65431046,-1.2075883,0.24140318
-0.7560738,0.18214509,0.20673288,0.5559707,-0.22896546,-1.9887537,-1.5294578,-1.7333668,1.2303281,1.1174093
-0.40036166,1.588981,1.5169772,0.2231152,-2.1605737,0.0037957937,-0.047140848,-0.22618398,-0.089581564,-0.44435096
-0.8401074,1.5911343,0.8866656,-0.61390346,0.45175222,0.31575972,-0.9166216,-1.0158902,-1.1620381,-1.3932828
0.6269345,0.97889507,-0.04339859,-1.0259293,-0.60516876,-0.1318992,-1.3769186,-1.4786726,-0.2828252,0.34622934
-0.3386172,1.0801401,-0.068481706,0.69095707,0.1467434,1.0094432,-0.15169536,-0.5945605,-1.370633,0.5405762
-0.9320124,1.4888157,-0.7850848,-1.3034406,0.037205774,1.1368012,-0.30558625,-1.7250111,-0.86439973,-0.46633524
-1.0201858,0.66279066,-0.49558756,0.46276334,-0.24312106,1.1008643,-0.51599884,-0.8392726,0.14272538,0.74795264
-0.12830417,0.3561089,-0.23569167,0.055879164,0.67599654,0.07677977,-0.800283,-1.2791053,-2.0798395,-0.08676589
-1.0376505,0.8237841,0.0037064494,1.1897604,-0.2356978,0.7136863,-0.6897225,-1.318013,-0.816092,-0.9381149
-0.43434882,-1.306841,1.5031681,-1.008247,-1.009624,-0.26791337,0.16345075,-0.5021012,-0.8222613,1.3721514
-0.53146917,2.3183284,0.3694818,1.234453,-1.2392918,-0.18864618,0.62941307,-0.403394,-0.19456348,0.47693118
-1.2236896,-0.28355598,-1.0285878,-0.4025015,-2.4102583,-0.7030425,-2.0789626,-0.48609734,-2.6985157,-1.3150347
0.54163146,-0.15943226,0.6422802,-1.3514078,-1.8284026,0.047405615,-0.693718,-1.1795964,1.3664848,1.5874702
-1.2764244,0.40664926,1.5642726,-0.79752994,0.9150837,0.5663125,-0.3898404,-0.73589015,-0.6806731,0.30915627
-0.3553499,0.13099897,-0.15697208,0.4295288,-1.7391663,1.365166,0.43750057,-0.9000952,-0.76816225,-0.2862501
-0.9456357,-0.5332706,-0.17512853,0.734528,-1.6665053,-0.35083112,-1.3054308,-1.0764258,-0.38513792,0.015944567
-0.2718687,1.404141,1.0248076,0.06134825,-0.015987093,0.20256779,0.66270506,-0.28676727,-1.3181558,0.72500175
-0.8475065,1.6494831,0.31455326,1.1096774,-0.39039427,-0.44957927,-0.44710976,0.5637887,-0.28990218,2.5396404
1.1799575,2.267188,-0.6205747,0.6500772,-0.7485245,0.82530487,-0.119252324,-0.3816576,-0.85931176,0.9207985
0.013276061,0.5791964,0.15171283,0.05370157,-0.7617595,0.87952167,-0.02876849,-1.5947702,-0.11108517,-0.044784617
0.96450084,1.0906612,0.30510646,-0.23939164,-1.4255229,0.98374337,-0.40931004,-0.5220548,-0.7314062,0.0997196
0.43896118,-0.26136458,-0.6670241,-1.6063148,-0.7892099,-0.12372183,-1.4018488,-1.6243035,-0.9178008,0.6069217
-0.14108169,0.83692634,-1.2176586,1.2407936,-0.52535874,1.4397637,-0.63813645,-0.27192685,-0.3609955,1.9348269
-0.12823847,2.108102,-1.4904853,0.5218472,-0.90140015,0.46089387,-0.15446578,-0.17579292,0.5435559,2.8064704
-0.14907746,-0.49491543,0.7031831,2.5034878,-0.087166406,0.44985357,0.8878516,-1.9634762,0.1028178,-0.17432646
-0.24411413,-0.15080486,1.057264,-0.25457972,-0.95670927,-0.13899024,0.3278067,-0.8360095,-1.1513453,0.8621064
0.3436195,1.4928827,-0.67603654,-0.0962281,-0.8049887,1.5145556,0.01615296,-0.43021095,-0.61358076,1.3985814
-0.47430858,1.0900905,0.6893781,0.4910663,0.9449327,0.45275307,0.4767796,-1.7788609,0.3257627,-0.58762676
-1.5660564,-0.31731606,-0.048043225,-1.6439943,-0.45961154,0.19175923,-1.2076335,-1.1265249,-0.63193476,0.29113987
0.14503455,0.006176042,0.7710262,-0.58860373,-0.6610306,-0.8875402,-0.818754,-1.6483537,-1.5321995,-0.76040316
-1.2087969,0.7558903,1.5089115,-1.6927733,1.269055,0.68690723,0.70249027,-0.6559763,-0.9877394,1.1458495
-1.018186,1.919652,-1.0306387,0.14787036,0.24252868,0.32504678,0.21334353,-0.76031655,-0.4727953,1.1436315
1.4424467,-0.48875755,0.123381265,1.0382196,-0.9514392,0.41778973,0.8438916,-1.2756158,-1.6846002,0.91094667
-0.51387334,0.32163382,-0.021408388,0.6845349,-0.027395055,0.62274647,-0.37014753,-1.3295256,-0.48500377,0.3555655
-0.61238444,-0.9042371,1.3574077,-0.6948998,0.4253494,0.102874435,0.7005527,-2.266656,0.17045005,0.052145097
0.4218715,0.77958584,0.028366053,0.8706353,-0.33548605,1.3169311,-1.685357,0.44349697,-0.6222702,1.6333569
0.028231509,1.3983538,-0.65465474,0.18341665,-0.445029,0.12451486,-1.8457066,-1.231918,-0.28428543,-0.3657775
-1.7084806,0.34034273,-0.88907355,0.25696906,-0.20207505,0.20095833,0.33175272,-0.2812567,-1.3009084,1.3486094
-0.08733287,0.8403067,1.027263,-0.28083286,0.2606899,-1.1163403,-0.70880014,-0.41848245,-0.6292981,2.0243783
-0.2681764,0.37557006,0.7039388,0.32637304,-0.38432908,-0.2806076,0.08857103,-0.88777685,-0.73239124,0.75461745
